Source,CH1,CH2
Second,Volt,Volt
-0.09451999515,9.28000,0.01600
-0.09448000044,9.20000,0.01600
-0.09443999827,9.20000,0.01600
-0.09439999610,9.28000,0.01600
-0.09435999393,9.28000,0.01600
-0.09431999922,9.20000,0.01600
-0.09427999705,9.20000,0.01600
-0.09423999488,9.28000,0.01600
-0.09420000017,9.28000,0.01600
-0.09415999800,9.28000,0.01600
-0.09411999583,9.20000,0.01600
-0.09408000112,9.28000,0.02000
-0.09403999895,9.20000,0.01600
-0.09399999678,9.20000,0.01600
-0.09395999461,9.28000,0.01600
-0.09391999990,9.20000,0.01600
-0.09387999773,9.20000,0.01600
-0.09383999556,9.20000,0.01600
-0.09380000085,9.20000,0.01600
-0.09375999868,9.20000,0.02000
-0.09371999651,9.12000,0.02400
-0.09367999434,9.12000,0.01600
-0.09363999963,9.12000,0.01600
-0.09359999746,9.12000,0.01600
-0.09355999529,9.04000,0.01600
-0.09352000058,8.96000,0.01600
-0.09347999841,8.80000,0.01600
-0.09343999624,8.80000,0.01200
-0.09339999408,8.64000,0.01200
-0.09335999936,8.56000,0.01600
-0.09331999719,8.48000,0.01600
-0.09327999502,8.40000,0.01200
-0.09324000031,8.24000,0.01200
-0.09319999814,8.16000,0.01600
-0.09315999597,8.00000,0.01600
-0.09312000126,7.92000,0.01200
-0.09307999909,7.84000,0.01200
-0.09303999692,7.76000,0.01600
-0.09299999475,7.68000,0.01200
-0.09296000004,7.52000,0.01600
-0.09291999787,7.36000,0.01600
-0.09287999570,7.36000,0.01600
-0.09284000099,7.20000,0.01600
-0.09279999882,7.20000,0.01600
-0.09275999665,7.12000,0.01200
-0.09271999449,7.04000,0.01200
-0.09267999977,6.88000,0.01600
-0.09263999760,6.88000,0.01200
-0.09259999543,6.72000,0.01200
-0.09256000072,6.64000,0.01200
-0.09251999855,6.64000,0.01200
-0.09247999638,6.56000,0.01600
-0.09243999422,6.48000,0.01600
-0.09239999950,6.40000,0.01200
-0.09235999733,6.32000,0.01200
-0.09231999516,6.24000,0.01600
-0.09228000045,6.16000,0.01200
-0.09223999828,6.08000,0.01200
-0.09219999611,6.00000,0.01200
-0.09216000140,5.92000,0.01600
-0.09211999923,5.92000,0.01200
-0.09207999706,5.76000,0.01600
-0.09203999490,5.76000,0.01200
-0.09200000018,5.60000,0.01200
-0.09195999801,5.44000,0.01200
-0.09191999584,5.36000,0.01200
-0.09188000113,5.28000,0.01200
-0.09183999896,5.20000,0.01200
-0.09179999679,4.96000,0.01200
-0.09175999463,4.96000,0.01200
-0.09171999991,4.80000,0.01200
-0.09167999774,4.72000,0.01200
-0.09163999557,4.56000,0.01200
-0.09160000086,4.48000,0.01200
-0.09155999869,4.32000,0.00800
-0.09151999652,4.16000,0.01200
-0.09147999436,4.08000,0.01200
-0.09143999964,4.00000,0.00800
-0.09139999747,3.84000,0.01200
-0.09135999531,3.76000,0.01200
-0.09132000059,3.60000,0.01200
-0.09127999842,3.52000,0.00800
-0.09123999625,3.44000,0.00800
-0.09119999409,3.36000,0.01200
-0.09115999937,3.28000,0.00800
-0.09111999720,3.12000,0.00800
-0.09107999504,3.04000,0.00800
-0.09104000032,2.88000,0.01200
-0.09099999815,2.80000,0.00800
-0.09095999599,2.72000,0.00800
-0.09092000127,2.64000,0.00800
-0.09087999910,2.56000,0.00800
-0.09083999693,2.40000,0.00800
-0.09079999477,2.24000,0.00800
-0.09076000005,2.16000,0.00800
-0.09071999788,2.08000,0.00800
-0.09067999572,2.00000,0.00800
-0.09064000100,1.92000,0.00800
-0.09059999883,1.76000,0.00800
-0.09055999666,1.60000,0.00800
-0.09051999450,1.52000,0.00800
-0.09047999978,1.44000,0.00800
-0.09043999761,1.28000,0.00800
-0.09039999545,1.12000,0.00800
-0.09036000073,1.12000,0.00800
-0.09031999856,0.88000,0.00800
-0.09027999640,0.80000,0.00800
-0.09023999423,0.64000,0.00800
-0.09019999951,0.64000,0.00800
-0.09015999734,0.48000,0.00800
-0.09011999518,0.32000,0.00400
-0.09008000046,0.16000,0.00800
-0.09003999829,0.16000,0.00800
-0.08999999613,-0.08000,0.00800
-0.08996000141,-0.16000,0.00800
-0.08991999924,-0.32000,0.00800
-0.08987999707,-0.32000,0.00800
-0.08983999491,-0.48000,0.00800
-0.08980000019,-0.56000,0.00400
-0.08975999802,-0.64000,0.00800
-0.08971999586,-0.80000,0.00800
-0.08968000114,-0.96000,0.00400
-0.08963999897,-1.04000,0.00800
-0.08959999681,-1.12000,0.00400
-0.08955999464,-1.20000,0.00400
-0.08951999992,-1.28000,0.00400
-0.08947999775,-1.44000,0.00400
-0.08943999559,-1.44000,0.00400
-0.08940000087,-1.60000,0.00400
-0.08935999870,-1.76000,0.00400
-0.08931999654,-1.84000,0.00400
-0.08927999437,-1.92000,0.00
-0.08923999965,-2.00000,0.00400
-0.08919999748,-2.24000,0.00400
-0.08915999532,-2.32000,0.00
-0.08912000060,-2.40000,0.00400
-0.08907999843,-2.48000,0.00
-0.08903999627,-2.64000,0.00400
-0.08899999410,-2.72000,0.00
-0.08895999938,-2.88000,0.00400
-0.08891999722,-3.04000,0.00400
-0.08887999505,-3.12000,0.00
-0.08884000033,-3.36000,0.00400
-0.08879999816,-3.36000,0.00
-0.08875999600,-3.60000,0.00
-0.08872000128,-3.68000,0.00
-0.08867999911,-3.76000,0.00
-0.08863999695,-3.84000,0.00
-0.08859999478,-4.00000,0.00
-0.08856000006,-4.16000,0.00
-0.08851999789,-4.24000,0.00
-0.08847999573,-4.32000,-0.00400
-0.08844000101,-4.40000,0.00
-0.08839999884,-4.48000,0.00
-0.08835999668,-4.64000,0.00
-0.08831999451,-4.80000,0.00
-0.08827999979,-4.88000,0.00
-0.08823999763,-4.96000,0.00
-0.08819999546,-4.96000,0.00
-0.08816000074,-5.04000,0.00
-0.08811999857,-5.12000,0.00
-0.08807999641,-5.28000,-0.00400
-0.08803999424,-5.28000,0.00
-0.08799999952,-5.44000,0.00
-0.08795999736,-5.52000,-0.00400
-0.08791999519,-5.60000,0.00
-0.08788000047,-5.60000,-0.00400
-0.08783999830,-5.76000,0.00
-0.08779999614,-5.92000,0.00
-0.08776000142,-5.92000,0.00
-0.08771999925,-6.08000,-0.00400
-0.08767999709,-6.16000,-0.00400
-0.08763999492,-6.24000,0.00
-0.08760000020,-6.32000,-0.00400
-0.08755999804,-6.48000,0.00
-0.08751999587,-6.56000,-0.00400
-0.08748000115,-6.56000,-0.00400
-0.08743999898,-6.72000,0.00
-0.08739999682,-6.80000,-0.00400
-0.08735999465,-6.88000,-0.00400
-0.08731999993,-6.96000,0.00
-0.08727999777,-7.04000,-0.00400
-0.08723999560,-7.12000,-0.00400
-0.08720000088,-7.28000,-0.00400
-0.08715999871,-7.36000,-0.00400
-0.08711999655,-7.36000,-0.00400
-0.08707999438,-7.44000,-0.00400
-0.08703999966,-7.52000,0.00
-0.08699999750,-7.60000,-0.00400
-0.08695999533,-7.60000,-0.00400
-0.08692000061,-7.68000,0.00
-0.08687999845,-7.68000,-0.00400
-0.08683999628,-7.84000,-0.00800
-0.08679999411,-7.84000,-0.00400
-0.08675999939,-8.00000,-0.00400
-0.08671999723,-8.00000,-0.00400
-0.08667999506,-8.08000,-0.00400
-0.08664000034,-8.16000,-0.00400
-0.08659999818,-8.16000,-0.00400
-0.08655999601,-8.24000,-0.00400
-0.08652000129,-8.32000,-0.00400
-0.08647999913,-8.48000,-0.00400
-0.08643999696,-8.48000,-0.00400
-0.08639999479,-8.48000,-0.00400
-0.08636000007,-8.64000,-0.00400
-0.08631999791,-8.64000,-0.00400
-0.08627999574,-8.72000,-0.00400
-0.08624000102,-8.80000,-0.00400
-0.08619999886,-8.80000,-0.00400
-0.08615999669,-8.80000,-0.00400
-0.08611999452,-8.88000,-0.00400
-0.08607999980,-8.88000,-0.00400
-0.08603999764,-8.88000,-0.00800
-0.08599999547,-8.96000,-0.00400
-0.08596000075,-8.96000,-0.00400
-0.08591999859,-8.96000,-0.00400
-0.08587999642,-8.96000,-0.00400
-0.08583999425,-9.04000,-0.00400
-0.08579999954,-8.96000,-0.00400
-0.08575999737,-8.96000,-0.00400
-0.08571999520,-9.04000,-0.00400
-0.08568000048,-9.12000,-0.00400
-0.08563999832,-9.04000,-0.00400
-0.08559999615,-8.96000,-0.00800
-0.08556000143,-9.12000,-0.00400
-0.08551999927,-8.96000,-0.00400
-0.08547999710,-9.04000,-0.00400
-0.08543999493,-9.04000,-0.00800
-0.08540000021,-9.12000,-0.00400
-0.08535999805,-9.12000,-0.00400
-0.08531999588,-9.12000,-0.00400
-0.08528000116,-9.12000,-0.00400
-0.08523999900,-9.12000,-0.00400
-0.08519999683,-9.12000,-0.00800
-0.08515999466,-9.12000,-0.00400
-0.08511999995,-9.12000,-0.00400
-0.08507999778,-9.20000,-0.00400
-0.08503999561,-9.12000,-0.00400
-0.08500000089,-9.12000,-0.00400
-0.08495999873,-9.12000,-0.00400
-0.08491999656,-9.12000,-0.00800
-0.08487999439,-9.12000,-0.00400
-0.08483999968,-9.12000,-0.00800
-0.08479999751,-9.20000,-0.00800
-0.08475999534,-9.20000,-0.00400
-0.08472000062,-9.12000,-0.00400
-0.08467999846,-9.28000,-0.00400
-0.08463999629,-9.12000,-0.00800
-0.08460000157,-9.12000,-0.00400
-0.08455999941,-9.12000,-0.00800
-0.08451999724,-9.12000,-0.00400
-0.08447999507,-9.12000,-0.00400
-0.08444000036,-9.12000,-0.00800
-0.08439999819,-9.28000,-0.00400
-0.08435999602,-9.28000,-0.00800
-0.08432000130,-9.12000,-0.00800
-0.08427999914,-9.28000,-0.00400
-0.08423999697,-9.28000,-0.00800
-0.08419999480,-9.28000,-0.00800
-0.08416000009,-9.28000,-0.00800
-0.08411999792,-9.20000,-0.00400
-0.08407999575,-9.28000,-0.00400
-0.08404000103,-9.12000,-0.00400
-0.08399999887,-9.12000,-0.00400
-0.08395999670,-9.20000,-0.00800
-0.08391999453,-9.12000,-0.00800
-0.08387999982,-9.20000,-0.00800
-0.08383999765,-9.12000,-0.00800
-0.08379999548,-9.12000,-0.00800
-0.08376000077,-9.12000,-0.00800
-0.08371999860,-9.12000,-0.00400
-0.08367999643,-9.12000,-0.00400
-0.08363999426,-8.96000,-0.00400
-0.08359999955,-8.96000,-0.00800
-0.08355999738,-8.96000,-0.00400
-0.08351999521,-8.80000,-0.00400
-0.08348000050,-8.80000,-0.00400
-0.08343999833,-8.72000,-0.00400
-0.08339999616,-8.64000,-0.00400
-0.08336000144,-8.48000,-0.00400
-0.08331999928,-8.40000,-0.00400
-0.08327999711,-8.32000,-0.00400
-0.08323999494,-8.16000,0.00
-0.08320000023,-8.16000,-0.00400
-0.08315999806,-8.00000,-0.00400
-0.08311999589,-7.84000,-0.00400
-0.08308000118,-7.68000,-0.00400
-0.08303999901,-7.60000,-0.00400
-0.08299999684,-7.52000,-0.00400
-0.08295999467,-7.44000,-0.00400
-0.08291999996,-7.36000,-0.00400
-0.08287999779,-7.20000,-0.00400
-0.08283999562,-7.20000,-0.00400
-0.08280000091,-7.04000,0.00
-0.08275999874,-6.96000,-0.00400
-0.08271999657,-6.96000,-0.00400
-0.08267999440,-6.88000,-0.00400
-0.08263999969,-6.80000,-0.00400
-0.08259999752,-6.72000,-0.00400
-0.08255999535,-6.64000,0.00
-0.08252000064,-6.56000,-0.00400
-0.08247999847,-6.48000,-0.00400
-0.08243999630,-6.32000,-0.00400
-0.08240000159,-6.32000,-0.00400
-0.08235999942,-6.24000,-0.00400
-0.08231999725,-6.24000,0.00
-0.08227999508,-6.08000,0.00
-0.08224000037,-6.08000,-0.00400
-0.08219999820,-5.92000,0.00
-0.08215999603,-5.92000,0.00
-0.08212000132,-5.76000,-0.00400
-0.08207999915,-5.68000,0.00
-0.08203999698,-5.60000,0.00
-0.08199999481,-5.52000,0.00
-0.08196000010,-5.44000,0.00
-0.08191999793,-5.28000,0.00
-0.08187999576,-5.20000,-0.00400
-0.08184000105,-5.04000,0.00
-0.08179999888,-4.96000,0.00
-0.08175999671,-4.88000,0.00
-0.08171999454,-4.64000,0.00
-0.08167999983,-4.64000,0.00
-0.08163999766,-4.48000,0.00
-0.08159999549,-4.32000,0.00
-0.08156000078,-4.24000,0.00
-0.08151999861,-4.16000,0.00
-0.08147999644,-4.00000,0.00
-0.08143999428,-3.92000,0.00
-0.08139999956,-3.76000,0.00400
-0.08135999739,-3.68000,0.00
-0.08131999522,-3.60000,0.00
-0.08128000051,-3.52000,0.00
-0.08123999834,-3.36000,0.00
-0.08119999617,-3.28000,0.00
-0.08116000146,-3.20000,0.00
-0.08111999929,-3.04000,0.00
-0.08107999712,-3.04000,0.00
-0.08103999496,-2.88000,0.00400
-0.08100000024,-2.72000,0.00400
-0.08095999807,-2.72000,0.00
-0.08091999590,-2.56000,0.00
-0.08088000119,-2.40000,0.00
-0.08083999902,-2.40000,0.00
-0.08079999685,-2.32000,0.00400
-0.08075999469,-2.16000,0.00400
-0.08071999997,-2.08000,0.00800
-0.08067999780,-1.92000,0.00
-0.08063999563,-1.76000,0.00800
-0.08060000092,-1.68000,0.00400
-0.08055999875,-1.60000,0.00400
-0.08051999658,-1.44000,0.00800
-0.08047999442,-1.36000,0.00400
-0.08043999970,-1.20000,0.00400
-0.08039999753,-1.12000,0.00400
-0.08035999537,-0.96000,0.00400
-0.08032000065,-0.80000,0.00400
-0.08027999848,-0.72000,0.00400
-0.08023999631,-0.56000,0.00800
-0.08020000160,-0.48000,0.00800
-0.08015999943,-0.40000,0.00800
-0.08011999726,-0.16000,0.00800
-0.08007999510,-0.08000,0.00
-0.08004000038,0.08000,0.00400
-0.07999999821,0.16000,0.00400
-0.07995999604,0.16000,0.00800
-0.07992000133,0.32000,0.00800
-0.07987999916,0.48000,0.00800
-0.07983999699,0.64000,0.00800
-0.07979999483,0.64000,0.00800
-0.07976000011,0.80000,0.00800
-0.07971999794,0.80000,0.00800
-0.07967999578,0.96000,0.00800
-0.07964000106,1.12000,0.00400
-0.07959999889,1.12000,0.00800
-0.07955999672,1.28000,0.00800
-0.07951999456,1.44000,0.00800
-0.07947999984,1.52000,0.00800
-0.07943999767,1.60000,0.00800
-0.07939999551,1.60000,0.00800
-0.07936000079,1.76000,0.00800
-0.07931999862,1.92000,0.00800
-0.07927999645,2.00000,0.00800
-0.07923999429,2.08000,0.00800
-0.07919999957,2.24000,0.00800
-0.07915999740,2.40000,0.00800
-0.07911999524,2.40000,0.00800
-0.07908000052,2.56000,0.00800
-0.07903999835,2.72000,0.00800
-0.07899999619,2.80000,0.00800
-0.07896000147,2.88000,0.00800
-0.07891999930,3.04000,0.00800
-0.07887999713,3.20000,0.01200
-0.07883999497,3.36000,0.01200
-0.07880000025,3.44000,0.01200
-0.07875999808,3.52000,0.01200
-0.07871999592,3.68000,0.00800
-0.07868000120,3.76000,0.01200
-0.07863999903,3.92000,0.00800
-0.07859999686,4.08000,0.01200
-0.07855999470,4.16000,0.01200
-0.07851999998,4.32000,0.01200
-0.07847999781,4.32000,0.00800
-0.07843999565,4.48000,0.00800
-0.07840000093,4.64000,0.01200
-0.07835999876,4.64000,0.00800
-0.07831999660,4.80000,0.01200
-0.07827999443,4.80000,0.01200
-0.07823999971,4.96000,0.01200
-0.07819999754,5.12000,0.00800
-0.07815999538,5.12000,0.01200
-0.07812000066,5.20000,0.01200
-0.07807999849,5.28000,0.01200
-0.07803999633,5.36000,0.00800
-0.07800000161,5.44000,0.01200
-0.07795999944,5.60000,0.01200
-0.07791999727,5.60000,0.01200
-0.07787999511,5.76000,0.00800
-0.07784000039,5.84000,0.01200
-0.07779999822,5.92000,0.01200
-0.07775999606,6.00000,0.01200
-0.07772000134,6.08000,0.01200
-0.07767999917,6.24000,0.01200
-0.07763999701,6.24000,0.01200
-0.07759999484,6.32000,0.01200
-0.07756000012,6.48000,0.01600
-0.07751999795,6.56000,0.01600
-0.07747999579,6.64000,0.01200
-0.07744000107,6.72000,0.01600
-0.07739999890,6.72000,0.01200
-0.07735999674,6.88000,0.01200
-0.07731999457,7.04000,0.01600
-0.07727999985,7.12000,0.01200
-0.07723999768,7.20000,0.01200
-0.07719999552,7.28000,0.01200
-0.07716000080,7.36000,0.01600
-0.07711999863,7.36000,0.01200
-0.07707999647,7.52000,0.01600
-0.07704000175,7.52000,0.01200
-0.07699999958,7.60000,0.01600
-0.07695999742,7.68000,0.01200
-0.07691999525,7.76000,0.01600
-0.07688000053,7.84000,0.01600
-0.07683999836,7.84000,0.01600
-0.07679999620,7.92000,0.01600
-0.07676000148,7.92000,0.01200
-0.07671999931,8.00000,0.01600
-0.07667999715,8.00000,0.01600
-0.07663999498,8.16000,0.01600
-0.07660000026,8.16000,0.01600
-0.07655999810,8.32000,0.01600
-0.07651999593,8.40000,0.01600
-0.07648000121,8.48000,0.01600
-0.07643999904,8.56000,0.01600
-0.07639999688,8.56000,0.01600
-0.07635999471,8.64000,0.01600
-0.07631999999,8.64000,0.01600
-0.07627999783,8.80000,0.01600
-0.07623999566,8.80000,0.01600
-0.07620000094,8.80000,0.01600
-0.07615999877,8.88000,0.01600
-0.07611999661,8.96000,0.02000
-0.07607999444,8.96000,0.01600
-0.07603999972,8.96000,0.01600
-0.07599999756,9.04000,0.01600
-0.07595999539,9.04000,0.01600
-0.07592000067,9.04000,0.01600
-0.07587999851,9.04000,0.01600
-0.07583999634,9.12000,0.01600
-0.07580000162,9.04000,0.01600
-0.07575999945,9.04000,0.01600
-0.07571999729,9.04000,0.01600
-0.07567999512,9.04000,0.01600
-0.07564000040,9.12000,0.01600
-0.07559999824,9.12000,0.01600
-0.07555999607,9.12000,0.01600
-0.07552000135,9.12000,0.01600
-0.07547999918,9.12000,0.01600
-0.07543999702,9.12000,0.01600
-0.07539999485,9.12000,0.01600
-0.07536000013,9.12000,0.01600
-0.07531999797,9.12000,0.01600
-0.07527999580,9.12000,0.01600
-0.07524000108,9.12000,0.01600
-0.07519999892,9.12000,0.01600
-0.07515999675,9.12000,0.01600
-0.07511999458,9.12000,0.01600
-0.07507999986,9.20000,0.01600
-0.07503999770,9.20000,0.01600
-0.07499999553,9.20000,0.01600
-0.07496000081,9.20000,0.01600
-0.07491999865,9.20000,0.01600
-0.07487999648,9.20000,0.01600
-0.07484000176,9.20000,0.01600
-0.07479999959,9.20000,0.01600
-0.07475999743,9.20000,0.01600
-0.07471999526,9.28000,0.01600
-0.07468000054,9.28000,0.01600
-0.07463999838,9.28000,0.01600
-0.07459999621,9.20000,0.01600
-0.07456000149,9.28000,0.01600
-0.07451999933,9.20000,0.01600
-0.07447999716,9.28000,0.01600
-0.07443999499,9.28000,0.01600
-0.07440000027,9.28000,0.01600
-0.07435999811,9.28000,0.01600
-0.07431999594,9.20000,0.01600
-0.07428000122,9.28000,0.01600
-0.07423999906,9.20000,0.01600
-0.07419999689,9.28000,0.01600
-0.07415999472,9.28000,0.01600
-0.07412000000,9.28000,0.01600
-0.07407999784,9.28000,0.02000
-0.07403999567,9.28000,0.01600
-0.07400000095,9.20000,0.02000
-0.07395999879,9.20000,0.01600
-0.07391999662,9.20000,0.01600
-0.07387999445,9.20000,0.01600
-0.07383999974,9.20000,0.01600
-0.07379999757,9.20000,0.01600
-0.07375999540,9.20000,0.01600
-0.07372000068,9.20000,0.01600
-0.07367999852,9.12000,0.01600
-0.07363999635,9.12000,0.01600
-0.07360000163,9.12000,0.02000
-0.07355999947,9.04000,0.01600
-0.07351999730,8.96000,0.01600
-0.07347999513,8.88000,0.01600
-0.07344000041,8.80000,0.01600
-0.07339999825,8.64000,0.01600
-0.07335999608,8.64000,0.01600
-0.07332000136,8.48000,0.01600
-0.07327999920,8.40000,0.01600
-0.07323999703,8.32000,0.01200
-0.07319999486,8.16000,0.01200
-0.07316000015,8.08000,0.01600
-0.07311999798,7.92000,0.01200
-0.07307999581,7.84000,0.01600
-0.07304000109,7.76000,0.01200
-0.07299999893,7.68000,0.01600
-0.07295999676,7.52000,0.01600
-0.07291999459,7.36000,0.01200
-0.07287999988,7.36000,0.01600
-0.07283999771,7.28000,0.01200
-0.07279999554,7.20000,0.01200
-0.07276000082,7.12000,0.01600
-0.07271999866,7.04000,0.01200
-0.07267999649,6.88000,0.01200
-0.07264000177,6.88000,0.01200
-0.07259999961,6.72000,0.01600
-0.07255999744,6.72000,0.01200
-0.07251999527,6.56000,0.01200
-0.07248000056,6.56000,0.01200
-0.07243999839,6.48000,0.01200
-0.07239999622,6.48000,0.01600
-0.07236000150,6.40000,0.01200
-0.07231999934,6.24000,0.01200
-0.07227999717,6.24000,0.01600
-0.07223999500,6.08000,0.01200
-0.07220000029,6.08000,0.01200
-0.07215999812,6.00000,0.01600
-0.07211999595,5.92000,0.01200
-0.07208000124,5.84000,0.01200
-0.07203999907,5.76000,0.01200
-0.07199999690,5.60000,0.01200
-0.07195999473,5.44000,0.01200
-0.07192000002,5.44000,0.01200
-0.07187999785,5.28000,0.01200
-0.07183999568,5.12000,0.01200
-0.07180000097,5.04000,0.01200
-0.07175999880,4.96000,0.01200
-0.07171999663,4.80000,0.01200
-0.07167999446,4.72000,0.00800
-0.07163999975,4.56000,0.01200
-0.07159999758,4.40000,0.00800
-0.07155999541,4.40000,0.01200
-0.07152000070,4.16000,0.00800
-0.07147999853,4.08000,0.00800
-0.07143999636,4.00000,0.01200
-0.07140000165,3.92000,0.00800
-0.07135999948,3.84000,0.01200
-0.07131999731,3.76000,0.01200
-0.07127999514,3.52000,0.00800
-0.07124000043,3.44000,0.01200
-0.07119999826,3.36000,0.00800
-0.07115999609,3.28000,0.01200
-0.07112000138,3.20000,0.00800
-0.07107999921,3.04000,0.01200
-0.07103999704,2.88000,0.01200
-0.07099999487,2.88000,0.01200
-0.07096000016,2.72000,0.01200
-0.07091999799,2.64000,0.00800
-0.07087999582,2.56000,0.00800
-0.07084000111,2.56000,0.00800
-0.07079999894,2.24000,0.00800
-0.07075999677,2.24000,0.00800
-0.07071999460,2.16000,0.00800
-0.07067999989,2.00000,0.00800
-0.07063999772,1.92000,0.00800
-0.07059999555,1.76000,0.00800
-0.07056000084,1.60000,0.00800
-0.07051999867,1.52000,0.00800
-0.07047999650,1.44000,0.00800
-0.07044000179,1.36000,0.00800
-0.07039999962,1.28000,0.00800
-0.07035999745,1.12000,0.00800
-0.07031999528,0.96000,0.00800
-0.07028000057,0.80000,0.01200
-0.07023999840,0.72000,0.00800
-0.07019999623,0.64000,0.00800
-0.07016000152,0.48000,0.00800
-0.07011999935,0.32000,0.00800
-0.07007999718,0.16000,0.00800
-0.07003999501,0.16000,0.00400
-0.07000000030,0.00,0.00800
-0.06995999813,-0.16000,0.00800
-0.06991999596,-0.32000,0.00800
-0.06988000125,-0.32000,0.00800
-0.06983999908,-0.48000,0.00800
-0.06979999691,-0.56000,0.00
-0.06975999475,-0.64000,0.00400
-0.06972000003,-0.80000,0.00800
-0.06967999786,-0.88000,0.00800
-0.06963999569,-0.96000,0.00
-0.06960000098,-1.04000,0.00400
-0.06955999881,-1.20000,0.00800
-0.06951999664,-1.28000,0.00400
-0.06948000193,-1.44000,0.00
-0.06943999976,-1.44000,0.00
-0.06939999759,-1.60000,0.00400
-0.06935999542,-1.68000,0.00800
-0.06932000071,-1.84000,0.00400
-0.06927999854,-1.92000,0.00400
-0.06923999637,-2.08000,0.00
-0.06920000166,-2.24000,0.00
-0.06915999949,-2.32000,0.00
-0.06911999732,-2.40000,0.00
-0.06907999516,-2.48000,0.00
-0.06904000044,-2.64000,0.00400
-0.06899999827,-2.72000,0.00400
-0.06895999610,-2.88000,0.00
-0.06892000139,-2.96000,0.00
-0.06887999922,-3.12000,0.00
-0.06883999705,-3.20000,0.00
-0.06879999489,-3.36000,0.00
-0.06876000017,-3.52000,0.00
-0.06871999800,-3.68000,0.00
-0.06867999583,-3.76000,0.00
-0.06864000112,-3.84000,0.00
-0.06859999895,-4.00000,0.00
-0.06855999678,-4.08000,0.00
-0.06851999462,-4.16000,0.00
-0.06847999990,-4.32000,0.00
-0.06843999773,-4.32000,0.00
-0.06839999557,-4.40000,0.00
-0.06836000085,-4.64000,0.00
-0.06831999868,-4.64000,0.00
-0.06827999651,-4.80000,0.00
-0.06824000180,-4.96000,0.00
-0.06819999963,-4.96000,0.00
-0.06815999746,-5.04000,0.00
-0.06811999530,-5.20000,0.00
-0.06808000058,-5.28000,0.00
-0.06803999841,-5.28000,0.00
-0.06799999624,-5.44000,0.00
-0.06796000153,-5.52000,-0.00400
-0.06791999936,-5.52000,0.00
-0.06787999719,-5.60000,0.00
-0.06783999503,-5.76000,-0.00400
-0.06780000031,-5.84000,0.00
-0.06775999814,-5.92000,-0.00400
-0.06771999598,-6.08000,0.00
-0.06768000126,-6.16000,0.00
-0.06763999909,-6.24000,-0.00400
-0.06759999692,-6.32000,0.00
-0.06755999476,-6.40000,-0.00400
-0.06752000004,-6.56000,0.00
-0.06747999787,-6.56000,-0.00400
-0.06743999571,-6.72000,0.00
-0.06740000099,-6.72000,-0.00400
-0.06735999882,-6.88000,0.00
-0.06731999665,-6.88000,-0.00400
-0.06728000194,-7.04000,-0.00400
-0.06723999977,-7.20000,-0.00400
-0.06719999760,-7.20000,0.00
-0.06715999544,-7.36000,-0.00400
-0.06712000072,-7.36000,0.00
-0.06707999855,-7.44000,-0.00400
-0.06703999639,-7.52000,-0.00400
-0.06700000167,-7.60000,-0.00400
-0.06695999950,-7.60000,-0.00400
-0.06691999733,-7.68000,-0.00400
-0.06687999517,-7.68000,-0.00400
-0.06684000045,-7.76000,-0.00400
-0.06679999828,-7.84000,-0.00400
-0.06675999612,-7.84000,-0.00400
-0.06672000140,-8.00000,-0.00800
-0.06667999923,-8.08000,-0.00400
-0.06663999707,-8.16000,0.00
-0.06659999490,-8.16000,-0.00400
-0.06656000018,-8.24000,-0.00400
-0.06651999801,-8.32000,-0.00400
-0.06647999585,-8.48000,-0.00400
-0.06644000113,-8.48000,-0.00400
-0.06639999896,-8.64000,-0.00400
-0.06635999680,-8.64000,-0.00400
-0.06631999463,-8.64000,-0.00400
-0.06627999991,-8.72000,-0.00400
-0.06623999774,-8.80000,-0.00400
-0.06619999558,-8.80000,-0.00400
-0.06616000086,-8.80000,-0.00400
-0.06611999869,-8.80000,-0.00400
-0.06607999653,-8.88000,-0.00400
-0.06604000181,-8.88000,-0.00400
-0.06599999964,-8.96000,-0.00400
-0.06595999748,-8.96000,-0.00400
-0.06591999531,-8.96000,-0.00400
-0.06588000059,-8.96000,-0.00400
-0.06583999842,-9.04000,-0.00400
-0.06579999626,-8.96000,-0.00400
-0.06576000154,-8.96000,-0.00400
-0.06571999937,-9.04000,-0.00400
-0.06567999721,-9.04000,-0.00400
-0.06563999504,-8.96000,-0.00800
-0.06560000032,-8.96000,-0.00400
-0.06555999815,-9.04000,-0.00400
-0.06551999599,-9.04000,-0.00800
-0.06548000127,-9.04000,-0.00800
-0.06543999910,-9.12000,-0.00400
-0.06539999694,-9.12000,-0.00400
-0.06535999477,-9.12000,-0.00400
-0.06532000005,-9.12000,-0.00800
-0.06527999789,-9.12000,-0.00400
-0.06523999572,-9.12000,-0.00400
-0.06520000100,-9.12000,-0.00400
-0.06515999883,-9.12000,-0.00400
-0.06511999667,-9.12000,-0.00400
-0.06508000195,-9.12000,-0.00800
-0.06503999978,-9.12000,-0.00800
-0.06499999762,-9.12000,-0.00400
-0.06495999545,-9.12000,-0.00400
-0.06492000073,-9.12000,-0.00800
-0.06487999856,-9.12000,-0.00400
-0.06483999640,-9.28000,-0.00400
-0.06480000168,-9.28000,-0.00400
-0.06475999951,-9.12000,-0.00800
-0.06471999735,-9.12000,-0.00800
-0.06467999518,-9.20000,-0.00400
-0.06464000046,-9.12000,-0.00400
-0.06459999830,-9.20000,-0.00400
-0.06455999613,-9.20000,-0.00400
